source_row,index,valid,issues,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33
471,471,True,,1082.2782074918155,-448.92218011312127,1066.934104884436,0.1474614808741999,-0.3681726338012942,0.9179891194225595,0.24526894520278697,0.9127574848206086,0.32667555528852893,-0.9581744393258986,0.17698216188015836,0.2248978839356324
472,472,True,,1080.2771664839097,-447.02945584071847,1067.6469842580636,0.13303906472970564,-0.3654065139749156,0.9212918575568468,0.2444572655303783,0.912933979602284,0.3267907498950162,-0.9604901106129389,0.18174055252539742,0.2107821600195518
473,473,True,,1078.25505636863,-445.2329458208731,1068.4340211418341,0.11837108477367358,-0.3624901717555373,0.9244399178260018,0.24291694733926705,0.9132683593499145,0.32700498544469836,-0.962797820409288,0.18585418798336692,0.19615957234906423
474,474,True,,1076.1983484686561,-443.60707516018635,1069.3249819584946,0.10334925960096708,-0.3594021789319329,0.927442183814663,0.2400812769838609,0.9138790560152212,0.32739280905134,-0.9652356763929371,0.1888256994047881,0.18073445787276432
475,475,True,,1074.1297750789481,-441.9370836590623,1070.2423404461176,0.0880090613875011,-0.3563624167427965,0.9301936535189458,0.2376221595539386,0.9143693209899394,0.3278177147765508,-0.9673624524461417,0.19218369536886024,0.16515239275213522
476,476,True,,1072.1346634578538,-440.1422059770741,1071.122866953831,0.07296363444412297,-0.3535363133766465,0.9325708461949442,0.2361791480473607,0.9145910472142031,0.328241719443538,-0.9689663142113493,0.19630407912133946,0.15022979213190582
477,477,True,,1070.2225786205252,-438.29802850652464,1071.9873596290422,0.05849888470076085,-0.3506298655082611,0.9346852828104366,0.2350266761795003,0.9148081770040132,0.3284637891314821,-0.9702269538478013,0.20046120996405553,0.1359226299295428
478,478,True,,1068.3399593136046,-436.36819797370765,1072.8448876306866,0.04426023217404539,-0.3474984785179372,0.9366353822462711,0.23441129300571437,0.9149919595801634,0.32839162537287986,-0.9711294339887391,0.20502322144423413,0.12195532423531091
479,479,True,,1066.43500190027,-434.55035971011927,1073.776456501587,0.0299897349723581,-0.3438065222284754,0.9385615009520947,0.23268136054805794,0.9155893142070671,0.32795669251188847,-0.9720905308919497,0.2085504327087181,0.10745565023401084
480,480,True,,1064.4511085809158,-432.8268568044945,1074.8064309949496,0.01518274066847462,-0.33954676379142573,0.9404666286395088,0.2299988402558254,0.9165391567284592,0.3271949077605894,-0.9730724628036542,0.21133851845381849,0.0920109382137572
481,481,True,,1062.440297261844,-431.1123928379649,1075.8886690583308,-0.000144289829043659,-0.3354401397351784,0.9420615117044584,0.2273784028207141,0.917374609130952,0.326684692712307,-0.9738064700499511,0.21425157916868975,0.0761394753894215
482,482,True,,1060.5389162836177,-429.3749959896985,1076.945897220437,-0.014927069761781465,-0.33174460943397294,0.9432511313005821,0.22508780378480572,0.9180279399395573,0.32643557109736926,-0.9742241339525827,0.2171870521044788,0.06096819845219881
483,483,True,,1058.748387180623,-427.52278457431436,1077.9503564927886,-0.029009420702236416,-0.32825425528720065,0.9441438435939546,0.2237403109184955,0.9184433185749898,0.3261934147634728,-0.9742169813653505,0.22070571911666745,0.046800200518577445
484,484,True,,1057.0068763264042,-425.58223422792895,1078.9395463699643,-0.04285331864574098,-0.3248429861726653,0.9447966063738121,0.2231320730327243,0.9186671353328134,0.3259797117053784,-0.9738458148316733,0.22478373783222888,0.0331149534350603
485,485,True,,1055.241060889391,-423.7047991991072,1079.9876677472641,-0.056692609373050144,-0.3206316502448943,0.9455058396983652,0.22161230375725582,0.9193627184987753,0.32505411650668814,-0.9734854569359918,0.22796389340370893,0.018934847196265203
486,486,True,,1053.3743051102585,-421.8482067081683,1081.136092964652,-0.07137232936446737,-0.3159100215445458,0.9461008661283503,0.21976664586365,0.9202301419420466,0.3238504395969876,-0.9729381336790799,0.23103537423746545,0.0037475170477599268
487,487,True,,1051.4642829017755,-420.0918288605135,1082.3665263369483,-0.08657758165011951,-0.31101114006283803,0.946454643980593,0.2170736577676495,0.9213064286986474,0.3226042336081746,-0.9723082584545861,0.2333806658559317,-0.012252156775510153
488,488,True,,1049.6327164116549,-418.35384234739024,1083.591767854492,-0.10134632963786887,-0.30631319800995105,0.946520547158829,0.21427311466015692,0.9223683998988933,0.3214398344975163,-0.9715019062270377,0.2353906531552855,-0.027843968904601307
489,489,True,,1047.886944607688,-416.5563910250239,1084.7859852510585,-0.11566799102075564,-0.30196232358135805,0.9462767412287855,0.21209575056425817,0.9231910215163877,0.3205210295505006,-0.970379466211959,0.23777529924043023,-0.04273872512508421
490,490,True,,1046.2540821974628,-414.72724890301845,1085.9345595228908,-0.12922789284217473,-0.2979155833756077,0.945804661065668,0.21025350328235362,0.9238836007780235,0.3197382626007266,-0.969068426928186,0.2401778453467456,-0.056753735872857314
491,491,True,,1044.6873473871208,-412.9902766417317,1087.076577323363,-0.14207681830998486,-0.29313286036791003,0.9454561353502547,0.2071072224082202,0.9252016089093741,0.31797575583345605,-0.9679466804144037,0.24098777778973157,-0.0707397683817483
492,492,True,,1043.2726650490254,-411.2523930959765,1088.1391041960233,-0.15373162209693278,-0.28861719186773177,0.9450220658407036,0.20392838496012516,0.9265341851295076,0.3161449313115024,-0.9668401120014627,0.24131829674681637,-0.08358036539890588
493,493,True,,1041.9215188362218,-409.4498515464123,1089.1682865688185,-0.16494233127663283,-0.28405358715907525,0.9445144715540843,0.2011957318848603,0.9278047140032469,0.3141634767834556,-0.9655642416868725,0.24185113664280153,-0.09588390313415501
494,494,True,,1040.531561189985,-407.6288502422022,1090.252001063336,-0.17662293446181163,-0.27946238587001776,0.9437717488386353,0.19865954255015011,0.9289916597639386,0.31226412256743136,-0.9640221601062208,0.242642269551041,-0.10856336330114447
495,495,True,,1039.1217617105322,-405.7438931756998,1091.3708264853663,-0.18867232648083196,-0.27490126324609676,0.9427788970304813,0.19674778273913324,0.9299753234085062,0.310541797248743,-0.9621294420230291,0.2440803009604519,-0.12137439382139059
